Plate	Well	GeneID	GeneSymbol	siRNAID
5	I16	1859	DYRK1A	s4401
5	I17	545	ATR	s536
5	I18	1969	EPHA2	s4566
5	I19	8491	MAP4K3	s553
5	I20	2011	MARK2	s4650
5	I21	1613	DAPK3	s559
5	I22	2041	EPHA1	s223489
5	J01	4916	NTRK3	s9753
5	J02	5832	ALDH18A1	s11635
5	J03	4919	ROR1	s9757
5	J04	5871	MAP4K2	s11689
5	J05	4920	ROR2	s9760
5	J06	5894	RAF1	s11751
5	J07	4921	DDR2	s9763
5	J08	5979	RET	s11937
5	J09	5058	PAK1	s10021
5	J10	6011	GRK1	s12027
5	J11	5062	PAK2	s10024
5	J12	6041	RNASEL	s12066
5	J13	5063	PAK3	s10027
5	J14	6093	ROCK1	s224547
5	J15	5108	PCM1	s10129
5	J16	6098	ROS1	s12114
5	J17	5127	PCTK1	s10158
5	J18	6102	RP2	s12123
5	J19	5128	PCTK2	s10161
5	J20	6195	RPS6KA1	s12275
5	J21	5129	PCTK3	s10164
5	J22	6196	RPS6KA2	s12278
5	K01	1956	EGFR	s565
5	K02	2042	EPHA3	s4724
5	K03	9261	MAPKAPK2	s571
5	K04	2043	EPHA4	s223492
5	K05	369	ARAF	s577
5	K06	2044	EPHA5	s4730
5	K07	4145	MATK	s586
5	K08	2045	EPHA7	s4733
5	K09	2475	FRAP1	s604
5	K10	2046	EPHA8	s223497
5	K11	2064	ERBB2	s613
5	K12	2047	EPHB1	s4739
5	K13	55781	RIOK2	s622
5	K14	2048	EPHB2	s4742
5	K15	207	AKT1	s661
5	K16	2049	EPHB3	s4745
5	K17	5297	PI4KA	s224265
5	K18	2051	EPHB6	s4748
5	K19	6446	SGK1	s742
5	K20	2065	ERBB3	s4780
5	K21	29110	TBK1	s763
5	K22	2066	ERBB4	s4783
5	L01	5156	PDGFRA	s10236
5	L02	6197	RPS6KA3	s12281
5	L03	5159	PDGFRB	s10242
5	L04	6198	RPS6KB1	s12284
5	L05	5163	PDK1	s10254
5	L06	6199	RPS6KB2	s12287
5	L07	5164	PDK2	s10257
5	L08	6259	RYK	s12392
5	L09	5165	PDK3	s10260
5	L10	6300	MAPK12	s12469
5	L11	5166	PDK4	s10263
5	L12	6416	MAP2K4	s12703
5	L13	5170	PDPK1	s10275
5	L14	6502	SKP2	s12894
5	L15	5211	PFKL	s10365
5	L16	6714	SRC	s13414
5	L17	5213	PFKM	s10371
5	L18	6725	SRMS	s224679
5	L19	5214	PFKP	s10374
5	L20	6732	SRPK1	s224686
5	L21	5218	CDK14	s10383
5	L22	6733	SRPK2	s13455
5	M01	5591	PRKDC	s775
5	M02	2185	PTK2B	s5008
5	M03	10114	HIPK3	s802
5	M04	2241	FER	s5111
5	M05	25	ABL1	s866
5	M06	2242	FES	s5114
5	M07	27	ABL2	s872
5	M08	2260	FGFR1	s5166
5	M09	90	ACVR1	s976
5	M10	2261	FGFR3	s5169
5	M11	91	ACVR1B	s979
5	M12	2263	FGFR2	s5175
5	M13	92	ACVR2A	s982
5	M14	2264	FGFR4	s5178
5	M15	93	ACVR2B	s985
5	M16	2268	FGR	s5187
5	M17	94	ACVRL1	s988
5	M18	2321	FLT1	s5289
5	M19	132	ADK	s1081
5	M20	2322	FLT3	s5292
5	M21	156	ADRBK1	s1129
5	M22	2324	FLT4	s5296
5	N01	5232	PGK2	s10405
5	N02	6787	NEK4	s13566
5	N03	5260	PHKG1	s224258
5	N04	6788	STK3	s13569
5	N05	5261	PHKG2	s10453
5	N06	6789	STK4	s13572
5	N07	5286	PIK3C2A	s10510
5	N08	6792	CDKL5	s13575
5	N09	5287	PIK3C2B	s10513
5	N10	6793	STK10	s13578
5	N11	5288	PIK3C2G	s10516
5	N12	6794	STK11	s13581
5	N13	5289	PIK3C3	s10519
5	N14	6795	AURKC	s13584
5	N15	5290	PIK3CA	s10522
5	N16	6850	SYK	s13681
5	N17	5291	PIK3CB	s10525
5	N18	6872	TAF1	s13732
5	N19	5292	PIM1	s10528
5	N20	6885	MAP3K7	s13768
5	N21	5293	PIK3CD	s10531
5	N22	7006	TEC	s13972
5	O01	157	ADRBK2	s1132
5	O02	2444	FRK	s5365
5	O03	204	AK2	s1211
5	O04	2534	FYN	s5436
5	O05	208	AKT2	s1217
5	O06	2580	GAK	s5529
5	O07	238	ALK	s1271
5	O08	2584	GALK1	s5541
5	O09	269	AMHR2	s1327
5	O10	2585	GALK2	s5544
5	O11	472	ATM	s1710
5	O12	2645	GCK	s5650
5	O13	558	AXL	s1847
5	O14	2646	GCKR	s5653
5	O15	640	BLK	s1996
5	O16	2710	GK	s5786
5	O17	658	BMPR1B	s2043
5	O18	2712	GK2	s5789
5	O19	659	BMPR2	s2046
5	O20	2868	GRK4	s6086
5	O21	660	BMX	s2049
5	O22	2869	GRK5	s6089
5	P01	5294	PIK3CG	s10534
5	P02	7010	TEK	s224718
5	P03	5298	PI4KB	s10543
5	P04	7016	TESK1	s224721
5	P05	5305	PIP4K2A	s10552
5	P06	7046	TGFBR1	s14073
5	P07	5313	PKLR	s10570
5	P08	7048	TGFBR2	s14079
5	P09	5315	PKM2	s224269
5	P10	7075	TIE1	s224730
5	P11	5361	PLXNA1	s10698
5	P12	7083	TK1	s14160
5	P13	5362	PLXNA2	s10701
5	P14	7175	TPR	s14355
5	P15	5365	PLXNB3	s10707
5	P16	7294	TXK	s14534
5	P17	5563	PRKAA2	s11058
5	P18	7297	TYK2	s14537
5	P19	5566	PRKACA	s11067
5	P20	7301	TYRO3	s14546
5	P21	5567	PRKACB	s11070
5	P22	7371	UCK2	s14671
6	A01	7443	VRK1	s14822
6	A02	10298	PAK4	s20136
6	A03	7444	VRK2	s14825
6	A04	10420	TESK2	s20380
6	A05	7525	YES1	s14957
6	A06	10461	MERTK	s20474
6	A07	7535	ZAP70	s14975
6	A08	10494	STK25	s20570
6	A09	7786	MAP3K12	s15346
6	A10	10519	CIB1	s20618
6	A11	7867	MAPKAPK3	s15429
6	A12	10595	ERN2	s223138
6	A13	8295	TRRAP	s224897
6	A14	10645	CAMKK2	s223143
6	A15	8317	CDC7	s15828
6	A16	10654	PMVK	s20944
6	A17	8476	CDC42BPA	s16098
6	A18	10733	PLK4	s21085
6	A19	8503	PIK3R3	s16153
6	A20	10746	MAP3K2	s21118
6	A21	8517	IKBKG	s16188
6	A22	10783	NEK6	s21185
6	B01	51232	CRIM1	s27729
6	B02	85481	PSKH2	s40077
6	B03	51265	CDKL3	s27799
6	B04	89882	TPD52L3	s195535
6	B05	51314	TXNDC3	s27931
6	B06	90956	ADCK2	s40538
6	B07	51347	TAOK3	s27996
6	B08	91754	NEK9	s40773
6	B09	51530	ZC3HC1	s28278
6	B10	91807	MYLK3	s40788
6	B11	54998	AURKAIP1	s224333
6	B12	92335	STRADA	s40923
6	B13	55224	ETNK2	s30487
6	B14	112464	PRKCDBP	s195583
6	B15	55229	PANK4	s30502
6	B16	114783	LMTK3	s41590
6	B17	55300	PI4K2B	s30683
6	B18	114790	STK11IP	s41611
6	B19	55312	RFK	s30701
6	B20	114836	SLAMF6	s41680
6	B21	55351	STK32B	s224359
6	B22	115701	ALPK2	s41850
6	C01	8525	DGKZ	s16205
6	C02	10922	FASTK	s21479
6	C03	8526	DGKE	s16208
6	C04	11011	TLK2	s223176
6	C05	8527	DGKD	s224987
6	C06	11035	RIPK3	s21742
6	C07	8536	CAMK1	s16238
6	C08	11200	CHEK2	s22121
6	C09	8550	MAPKAPK5	s16280
6	C10	11213	IRAK3	s22135
6	C11	8566	PDXK	s16312
6	C12	11252	PACSIN2	s22216
6	C13	8567	MADD	s16315
6	C14	51678	MPP6	s28519
6	C15	8569	MKNK1	s16321
6	C16	51701	NLK	s28545
6	C17	8573	CASK	s16330
6	C18	51727	CMPK1	s28584
6	C19	8576	STK16	s16339
6	C20	51755	CRKRS	s28623
6	C21	8621	CDC2L5	s16399
6	C22	51765	MST4	s28644
6	D01	55359	STYK1	s30824
6	D02	117283	IP6K3	s42156
6	D03	55361	PI4K2A	s30827
6	D04	118788	PIK3AP1	s42244
6	D05	55437	STRADB	s30875
6	D06	120892	LRRK2	s42415
6	D07	83732	RIOK1	s38156
6	D08	122011	CSNK1A1L	s42514
6	D09	83903	GSG2	s38322
6	D10	122481	AK7	s42536
6	D11	83931	STK40	s38328
6	D12	127933	UHMK1	s43240
6	D13	83942	TSSK1B	s38355
6	D14	130106	CIB4	s43475
6	D15	83983	TSSK6	s38368
6	D16	130399	ACVR1C	s43499
6	D17	84254	CAMKK1	s38735
6	D18	131890	GRK7	s43648
6	D19	84446	BRSK1	s39018
6	D20	132158	GLYCTK	s43672
6	D22	136371	ASB10	s44005
6	E01	8631	SKAP1	s16422
6	E02	51776	ZAK	s28653
6	E03	8649	MAPKSP1	s16464
6	E04	53354	PANK1	s28720
6	E05	8711	TNK1	s16596
6	E06	53834	FGFRL1	s28782
6	E07	8737	RIPK1	s16653
6	E08	53944	CSNK1G1	s28823
6	E09	8780	RIOK3	s16728
6	E10	54101	RIPK4	s28865
6	E11	8798	DYRK4	s16767
6	E12	54861	SNRK	s29616
6	E13	8814	CDKL1	s16806
6	E14	54899	PXK	s29712
6	E15	8844	KSR1	s16887
6	E16	54963	UCKL1	s29868
6	E17	11040	PIM2	s21750
6	E18	54986	ULK4	s29925
6	E19	11113	CIT	s223195
6	E20	11284	PNKP	s22288
6	E21	11183	MAP4K5	s22079
6	E22	11329	STK38	s22339
6	F01	84630	TTBK1	s39214
6	F02	138429	PIP5KL1	s223328
6	F03	55450	CAMK2N1	s30878
6	F04	138474	TAF1L	s44117
6	F05	55500	ETNK1	s30893
6	F06	139189	DGKK	s44177
6	F07	55558	PLXNA3	s30979
6	F08	139728	PNCK	s44237
6	F09	55561	CDC42BPG	s30985
6	F10	140609	NEK7	s44317
6	F11	55577	NAGK	s31009
6	F12	140901	STK35	s44461
6	F13	55589	BMP2K	s31029
6	F14	143098	MPP7	s44506
6	F15	55681	SCYL2	s31241
6	F16	146057	TTBK2	s44814
6	F17	55750	AGK	s31415
6	F18	147746	HIPK4	s45054
6	F19	55872	PBK	s31708
6	F20	149420	PDIK1L	s45288
6	F21	56155	TEX14	s32017
6	F22	150094	SIK1	s45378
6	G01	11184	MAP4K1	s22082
6	G02	11344	TWF2	s22384
6	G03	8859	STK19	s225049
6	G04	22848	AAK1	s22495
6	G05	8877	SPHK1	s16959
6	G06	22853	LMTK2	s22507
6	G07	8899	PRPF4B	s17019
6	G08	22858	ICK	s22516
6	G09	8986	RPS6KA4	s17140
6	G10	22983	MAST1	s22771
6	G11	8999	CDKL2	s17166
6	G12	23012	STK38L	s22828
6	G13	9020	MAP3K14	s17188
6	G14	23031	MAST3	s22871
6	G15	9024	BRSK2	s17199
6	G16	23043	TNIK	s22907
6	G17	9060	PAPSS2	s17281
6	G18	23049	SMG1	s223562
6	G19	9061	PAPSS1	s17284
6	G20	23097	CDK19	s23030
6	G21	9064	MAP3K6	s17290
6	G22	23118	MAP3K7IP2	s23075
6	H01	56848	SPHK2	s32285
6	H02	152110	NEK10	s45663
6	H03	56924	PAK6	s32407
6	H04	154043	CNKSR3	s45840
6	H05	56990	CDC42SE2	s32545
6	H06	158798	AKAP14	s46116
6	H07	57118	CAMK1D	s32717
6	H08	160851	DGKH	s46229
6	H09	57144	PAK7	s32774
6	H10	166614	DCLK2	s46619
6	H11	57147	SCYL3	s32780
6	H12	197258	FUK	s47086
6	H13	57172	CAMK1G	s224457
6	H14	197259	MLKL	s47089
6	H15	57396	CLK4	s32988
6	H16	202374	STK32A	s47445
6	H17	57410	SCYL1	s33015
6	H18	203054	ADCK5	s195847
6	H19	57538	ALPK3	s33261
6	H20	203447	NRK	s47519
6	H21	57551	TAOK1	s224472
6	H22	204851	HIPK1	s47549
6	I01	9113	LATS1	s17394
6	I02	23129	PLXND1	s23096
6	I03	9146	HGS	s17482
6	I04	23178	PASK	s23213
6	I05	9149	DYRK1B	s17491
6	I06	23235	SIK2	s23357
6	I07	9162	DGKI	s17513
6	I08	23300	ATMIN	s23502
6	I09	9175	MAP3K13	s17535
6	I10	23396	PIP5K1C	s23732
6	I11	9201	DCLK1	s17586
6	I12	23548	TTC33	s24064
6	I13	9212	AURKB	s17613
6	I14	23552	CCRK	s24076
6	I15	9223	MAGI1	s17637
6	I16	23604	DAPK2	s24190
6	I17	9252	RPS6KA5	s17693
6	I18	23613	ZMYND8	s223617
6	I19	9258	MFHAS1	s17708
6	I20	23617	TSSK2	s24210
6	I21	9262	STK17B	s17711
6	I22	23654	PLXNB2	s24288
6	J01	57761	TRIB3	s224487
6	J02	225689	MAPK15	s48272
6	J03	57787	MARK4	s33719
6	J04	253430	IPMK	s48413
6	J05	58496	LY6G5B	s33863
6	J06	255239	ANKK1	s48638
6	J07	58538	MPP4	s33942
6	J08	256356	GK5	s48767
6	J09	60385	TSKS	s34054
6	J10	260425	MAGI3	s48979
6	J11	64080	RBKS	s34396
6	J12	282974	STK32C	s49077
6	J13	64089	SNX16	s34411
6	J14	283455	KSR2	s49246
6	J15	64122	FN3K	s34479
6	J16	283629	TSSK4	s49318
6	J17	64398	MPP5	s34688
6	J18	284086	NEK8	s49487
6	J19	64768	IPPK	s34898
6	J20	285220	EPHA6	s49855
6	J21	64781	CERK	s34931
6	J22	340371	NRBP2	s223894
6	K01	9263	STK17A	s17714
6	K02	23677	SH3BP4	s24315
6	K03	9344	TAOK2	s225115
6	K04	23678	SGK3	s24318
6	K05	9448	MAP4K4	s18097
6	K06	23729	SHPK	s24336
6	K07	9451	EIF2AK3	s18103
6	K08	25778	DSTYK	s24470
6	K09	9463	PICK1	s18130
6	K10	25865	PRKD2	s24646
6	K11	9465	AKAP7	s225139
6	K12	25989	ULK3	s24888
6	K13	9467	SH3BP5	s18142
6	K14	26007	DAK	s24921
6	K15	9475	ROCK2	s225146
6	K16	26228	STAP1	s25255
6	K17	9578	CDC42BPB	s18403
6	K18	26289	AK5	s25384
6	K19	9590	AKAP12	s18436
6	K20	26524	LATS2	s25505
6	K21	9625	AATK	s18496
6	K22	26576	SRPK3	s25547
6	L01	64799	IQCH	s34973
6	L02	341676	NEK5	s223900
6	L03	65018	PINK1	s35168
6	L04	344387	CDKL4	s51061
6	L05	65061	CDK15	s35182
6	L06	347736	NME9	s51303
6	L07	65125	WNK1	s35235
6	L08	388228	SBK1	s52074
6	L09	65220	NADK	s35241
6	L10	389840	MAP3K15	s52570
6	L11	65266	WNK4	s35277
6	L12	415116	PIM3	s53948
6	L13	65267	WNK3	s35280
6	L14	440275	EIF2AK4	s54069
6	L15	65268	WNK2	s35283
6	L16	4832	NME3	s194659
6	L17	65975	STK33	s35286
6	L18	9088	PKMYT1	s194986
6	L19	79012	CAMKV	s35420
6	L20	2081	ERN1	s200432
6	L21	79646	PANK3	s36000
6	L22	284656	EPHA10	s200589
6	M01	9641	IKBKE	s18538
6	M02	26750	RPS6KC1	s25626
6	M03	9706	ULK2	s18706
6	M04	26993	AKAP8L	s25669
6	M05	9748	SLK	s18814
6	M06	27010	TPK1	s25694
6	M07	9807	IP6K1	s18959
6	M08	27102	EIF2AK1	s25824
6	M09	9829	DNAJC6	s19016
6	M10	27148	STK36	s25908
6	M11	9863	MAGI2	s19100
6	M12	27231	ITGB1BP3	s195159
6	M13	9874	TLK1	s19124
6	M14	27330	RPS6KA6	s223751
6	M15	9902	MRC2	s19190
6	M16	27347	STK39	s26209
6	M17	9942	XYLB	s19301
6	M18	28951	TRIB2	s26281
6	M19	9943	OXSR1	s19304
6	M20	28996	HIPK2	s26383
6	M21	10000	AKT3	s19429
6	M22	29763	PACSIN3	s26564
6	N02	5364	PLXNB1	s10704
6	N03	79705	LRRK1	s36140
6	N04	23387	SIK3	s225956
6	N06	54103	PION	s28871
6	N07	79837	PIP4K2C	s36449
6	N08	54981	NMRK1	s29916
6	N09	79858	NEK11	s36503
6	N10	55277	FGGY	s30617
6	N11	79877	DCAKD	s36553
6	N12	55620	STAP2	s31096
6	N13	79934	ADCK4	s36678
6	N14	56911	MAP3K7CL	s32374
6	N15	80025	PANK2	s36849
6	N16	79810	PTCD2	s36383
6	N17	80122	MAP3K19	s224847
6	N18	79906	MORN1	s36621
6	N19	80201	HKDC1	s37046
6	N20	80851	SH3BP5L	s37444
6	N21	80216	ALPK1	s37074
6	N22	84284	NTPCR	s38815
6	O01	10020	GNE	s223066
6	O02	29904	EEF2K	s26678
6	O03	10087	COL4A3BP	s19627
6	O04	29922	NME7	s26708
6	O05	10110	SGK2	s19675
6	O06	29941	PKN3	s223831
6	O07	10128	LRPPRC	s19711
6	O08	29959	NRBP1	s26799
6	O09	10154	PLXNC1	s19777
6	O10	29993	PACSIN1	s223837
6	O11	10188	TNK2	s223092
6	O12	30811	HUNK	s26910
6	O13	10201	NME6	s19885
6	O14	50488	MINK1	s27006
6	O15	10221	TRIB1	s19942
6	O16	50808	AK3	s27104
6	O17	10256	CNKSR1	s20038
6	O18	51086	TNNI3K	s27391
6	O19	10270	AKAP8	s20070
6	O20	51135	IRAK4	s27529
6	O21	10295	BCKDK	s20127
6	O22	51231	VRK3	s27726
6	P01	80271	ITPKC	s37152
6	P02	91156	IGFN1	s40590
6	P03	80342	TRAF3IP3	s37260
6	P04	91584	PLXNA4	s40698
6	P05	80852	GRIP2	s37447
6	P06	124923	FLJ25006	s42820
6	P07	81629	TSSK3	s37747
6	P09	81788	NUAK2	s37781
6	P10	158067	AK8	s46030
6	P11	83440	ADPGK	s37909
6	P12	167359	NIM1	s46664
6	P13	83549	UCK1	s38003
6	P14	169436	C9orf96	s46751
6	P15	83694	RPS6KL1	s38111
6	P16	283284	IGSF22	s49173
6	P17	84930	MASTL	s39687
6	P18	340156	MYLK4	s50672
6	P19	85366	MYLK2	s224991
6	P20	347359	BMP2KL	s51234
6	P21	85443	DCLK3	s40005
6	P22	374872	C19orf35	s51597
